Atom id,Diffusion Coefficient (cm²/s)
1,3.72928
2,1.07137
3,2.59456
4,4.00806
5,2.73318
6,0.151908
7,6.8753
8,1.67236
9,2.10361
10,2.54829
11,0.675551
12,5.28384
13,0.699332
14,1.27385
15,0.982159
16,1.85196
17,1.00469
18,3.7098
19,5.67649
20,1.76626
21,2.54438
22,3.81374
23,4.2177
24,2.75234
25,7.38994
26,5.20166
27,5.48918
28,0.675029
29,0.235503
30,1.83335
31,4.08078
32,2.3448
33,0.394273
34,0.954562
35,1.49091
36,1.54913
37,0.36852
38,4.86264
39,1.13066
40,0.75589
41,1.86851
42,2.24341
43,2.08832
44,6.48336
45,5.75392
46,0.636585
47,4.59932
48,6.54158
49,1.49851
50,1.98988
51,1.43501
52,1.11499
53,0.953009
54,1.39533
55,2.21511
56,1.064
57,1.17211
58,4.67228
59,2.41148
60,5.711
61,1.87719
62,1.95454
63,0.0748286
64,0.308974
65,2.74933
66,0.564785
67,0.836991
68,0.000540558
69,0.968257
70,1.94306
71,3.71679
72,0.291336
73,2.34203
74,1.24337
75,0.870347
76,1.72476
77,1.92174
78,3.16363
79,2.80544
80,1.57255
81,1.36385
82,8.23344
83,3.60056
84,4.7146
85,0.192365
86,1.51872
87,6.00864
88,0.59323
89,6.00686
90,3.88641
91,7.9479
92,0.584638
93,4.90168
94,0.633369
95,3.46796
96,1.27214
97,6.23085
98,2.44932
99,1.03007
100,2.92512
101,3.40467
102,1.47466
103,5.76736
104,0.44655
105,0.494611
106,0.118148
107,4.94218
108,3.56059
109,5.61111
110,1.9584
111,0.537965
112,0.768422
113,2.31059
114,1.11837
115,0.729239
116,3.9823
117,0.86395
118,3.51998
119,0.803529
120,0.326636
121,1.21852
122,3.24928
123,1.69212
124,8.80972
125,1.48053
126,0.294862
127,0.613207
128,1.21894
129,0.0350005
130,1.42119
131,2.27537
132,0.868374
133,1.97654
134,1.22334
135,4.55017
136,1.90023
137,2.76822
138,1.13703
139,1.59045
140,3.27862
141,6.54094
142,2.40693
143,7.21518
144,4.57078
145,17.3627
146,6.5723
147,2.95554
148,2.02538
149,1.11053
150,2.58804
151,7.23414
152,3.16587
153,0.625569
154,3.02286
155,1.08063
156,0.796894
157,3.84487
158,0.550039
159,1.25814
160,1.52832
161,1.31917
162,0.656686
163,1.22311
164,1.99454
165,1.39113
166,9.43476
167,3.42211
168,3.98243
169,1.82764
170,1.67132
171,3.221
172,2.04954
173,0.470386
174,5.41063
175,10.8633
176,1.11968
177,0.596878
178,3.19153
179,4.24916
180,1.7134
181,3.03318
182,0.721757
183,3.02581
184,1.65664
185,0.0558578
186,4.02123
187,3.95135
188,3.58587
189,3.00957
190,0.730959
191,2.47052
192,1.04464
193,0.526552
194,1.73673
195,5.14593
196,0.927585
197,0.144742
198,2.34067
199,2.62176
200,19.809
201,2.63037
202,2.29483
203,1.52061
204,0.694249
205,3.8482
206,1.42638
207,4.19232
208,2.51217
209,1.77863
210,3.13638
211,5.05159
212,1.4994
213,1.76524
214,0.715296
215,1.25476
216,3.4367
217,5.08452
218,2.11526
219,0.288837
220,6.59359
221,1.73903
222,1.3187
223,1.01566
224,3.25238
225,5.93178
226,5.21518
227,3.81937
228,0.61271
229,2.74185
230,0.732113
231,2.35579
232,1.54379
233,1.1151
234,2.83485
235,1.2484
236,5.44409
237,6.16394
238,3.07133
239,2.03042
240,2.62449
241,1.38425
242,2.39607
243,1.84143
244,0.821836
245,3.10581
246,5.05312
247,4.31833
248,2.80925
249,0.925174
250,3.64949
251,1.31498
252,0.613104
253,2.6604
254,0.100981
255,8.71552
256,4.33841
257,1.43333
258,3.84835
259,1.12789
260,3.95106
261,1.22224
262,3.36311
263,7.18946
264,3.98221
265,0.392754
266,2.71202
267,1.29434
268,0.397858
269,2.06273
270,0.824685
271,9.7539
272,0.594967
273,2.2286
274,7.98656
275,0.868255
276,1.08322
277,1.523
278,9.20999
279,3.67477
280,5.68423
281,2.00131
282,0.972978
283,0.606635
284,1.56535
285,6.18612
286,2.36865
287,0.380312
288,3.13443
289,2.19364
290,2.88099
291,4.09729
