Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.10658,0.712724,0.713645,0.68021,-0.00283988,-0.0094879,-0.00853484
0.2,4.16056,1.40882,1.40971,1.34203,-0.00596155,-0.0134203,-0.0193587
0.3,6.20093,2.1039,2.11253,1.9845,-0.00689457,-0.0166137,-0.0234498
0.4,8.21154,2.80249,2.80653,2.60252,-0.0165116,-0.0176329,-0.0256698
0.5,10.1836,3.48784,3.49491,3.20079,-0.0196274,-0.0131361,-0.0280259
0.6,12.149,4.18467,4.17907,3.78527,-0.012715,-0.00486332,-0.0254416
0.7,14.0944,4.89402,4.84511,4.35526,-0.00949388,0.00383689,-0.0144145
0.8,16.0321,5.60219,5.50256,4.9274,-0.0103782,0.0196663,-0.00580171
0.9,17.9394,6.31755,6.1488,5.47305,-0.0178046,0.0402976,0.00538318
1.0,19.8383,7.03441,6.79939,6.00451,-0.028937,0.0645681,0.0110384
1.1,21.6996,7.74618,7.43232,6.52113,-0.0357319,0.0920417,0.0251434
1.2,23.5333,8.45155,8.05537,7.02638,-0.0508686,0.11791,0.0459588
1.3,25.3756,9.14976,8.68485,7.54097,-0.0705446,0.139588,0.0641105
1.4,27.2227,9.87133,9.30562,8.04577,-0.0850824,0.15952,0.0845304
1.5,29.0571,10.592,9.94151,8.52361,-0.0968834,0.179789,0.112302
1.6,30.8635,11.2994,10.5827,8.98144,-0.118707,0.205848,0.145463
1.7,32.6193,11.9817,11.2126,9.42501,-0.130934,0.238423,0.190176
1.8,34.3572,12.6524,11.8455,9.85928,-0.138973,0.262754,0.225452
1.9,36.0931,13.32,12.4804,10.2927,-0.14287,0.279644,0.250832
2.0,37.826,13.9995,13.1104,10.716,-0.147485,0.294064,0.272141
2.1,39.569,14.6827,13.7393,11.147,-0.15507,0.306783,0.28712
2.2,41.3037,15.3621,14.3618,11.5799,-0.15937,0.329242,0.303647
2.3,43.024,16.0659,14.9711,11.987,-0.15591,0.349314,0.31041
2.4,44.7461,16.763,15.5943,12.3888,-0.159459,0.366289,0.319674
2.5,46.4485,17.4575,16.2075,12.7835,-0.168824,0.377164,0.334564
2.6,48.1731,18.1568,16.8314,13.1848,-0.172042,0.378913,0.352522
2.7,49.8931,18.8806,17.449,13.5635,-0.184542,0.383989,0.37631
2.8,51.5941,19.6,18.0617,13.9325,-0.181718,0.384968,0.390765
2.9,53.2264,20.3019,18.6564,14.2681,-0.173451,0.376269,0.40897
3.0,54.8382,20.9946,19.2346,14.609,-0.1715,0.382542,0.42116
3.1,56.423,21.664,19.8183,14.9407,-0.182399,0.399983,0.429781
3.2,58.0187,22.3202,20.4036,15.295,-0.184398,0.419029,0.430322
3.3,59.5975,22.9774,20.9731,15.647,-0.192515,0.438402,0.418626
3.4,61.1522,23.6459,21.5263,15.9801,-0.21964,0.465115,0.397318
3.5,62.6802,24.304,22.0732,16.3031,-0.231469,0.500022,0.395049
3.6,64.213,24.9666,22.6391,16.6072,-0.249304,0.532729,0.396103
3.7,65.7692,25.6278,23.2051,16.9363,-0.259951,0.559525,0.385861
3.8,67.3138,26.2721,23.7576,17.2841,-0.269879,0.580949,0.381087
3.9,68.8811,26.9389,24.3183,17.624,-0.271398,0.594977,0.366294
4.0,70.4435,27.6075,24.8777,17.9584,-0.287762,0.606671,0.355243
4.1,71.9741,28.2554,25.4467,18.2721,-0.306576,0.634486,0.339038
4.2,73.4771,28.898,26.0107,18.5684,-0.314979,0.65352,0.326283
4.3,74.9898,29.5569,26.5775,18.8554,-0.313898,0.667664,0.304574
4.4,76.5136,30.2248,27.1368,19.152,-0.318524,0.691487,0.311496
4.5,78.0348,30.8863,27.7021,19.4464,-0.325571,0.714761,0.31852
4.6,79.573,31.5432,28.2617,19.7682,-0.342085,0.739803,0.319866
4.7,81.1372,32.225,28.828,20.0842,-0.375981,0.773826,0.312162
4.8,82.759,32.9443,29.3972,20.4175,-0.400263,0.79417,0.324961
4.9,84.3801,33.6586,29.9958,20.7256,-0.418089,0.832666,0.338871
5.0,85.9484,34.3628,30.5656,21.02,-0.459853,0.854758,0.320131
5.1,87.5383,35.0747,31.1453,21.3183,-0.464873,0.869162,0.313417
5.2,89.0897,35.8223,31.6859,21.5815,-0.495856,0.877234,0.303952
5.3,90.6479,36.5778,32.2125,21.8576,-0.533539,0.879074,0.309145
5.4,92.1327,37.323,32.7077,22.102,-0.581125,0.853044,0.33177
5.5,93.6281,38.0571,33.2165,22.3545,-0.645637,0.850053,0.36452
5.6,95.1331,38.788,33.7317,22.6134,-0.696714,0.818749,0.405992
5.7,96.6403,39.5302,34.2612,22.849,-0.767163,0.791538,0.442089
5.8,98.1033,40.2472,34.7731,23.083,-0.84576,0.764631,0.484587
5.9,99.504,40.9432,35.2737,23.2872,-0.895062,0.749176,0.516172
6.0,100.98,41.697,35.7893,23.4941,-0.931859,0.723355,0.559868
6.1,102.465,42.4414,36.319,23.7047,-0.92495,0.695477,0.576042
6.2,103.962,43.1575,36.886,23.9183,-0.921522,0.671798,0.598607
6.3,105.509,43.8726,37.4756,24.1613,-0.9131,0.668469,0.608181
6.4,107.087,44.5934,38.0623,24.4309,-0.921605,0.682476,0.651835
6.5,108.621,45.3066,38.6305,24.6841,-0.937097,0.675838,0.710845
6.6,110.187,46.0429,39.2079,24.9367,-1.0106,0.663045,0.764372
6.7,111.681,46.7645,39.7689,25.1477,-1.08468,0.643552,0.815045
6.8,113.163,47.5113,40.2781,25.3733,-1.16148,0.616041,0.835296
6.9,114.639,48.2375,40.7965,25.6048,-1.25233,0.595322,0.854846
7.0,116.077,48.9819,41.2798,25.815,-1.36135,0.596983,0.823767
7.1,117.465,49.7248,41.7024,26.0382,-1.4766,0.640834,0.82765
7.2,118.771,50.4154,42.0981,26.257,-1.54676,0.694419,0.846339
7.3,120.076,51.1489,42.4976,26.4299,-1.63804,0.688908,0.841891
7.4,121.4,51.8513,42.9276,26.6216,-1.6653,0.68971,0.82664
7.5,122.743,52.6076,43.391,26.744,-1.6881,0.657032,0.828595
7.6,124.027,53.3432,43.8397,26.8446,-1.68334,0.602908,0.811952
7.7,125.313,54.0509,44.3294,26.9325,-1.71542,0.571517,0.795526
7.8,126.653,54.761,44.8962,26.996,-1.77674,0.490285,0.801619
7.9,128.071,55.4967,45.5211,27.0535,-1.8276,0.448407,0.786361
8.0,129.418,56.2246,46.0942,27.0997,-1.90485,0.42243,0.779592
8.1,130.901,56.9311,46.7393,27.2306,-2.01153,0.358805,0.717285
8.2,132.438,57.6913,47.3637,27.3833,-2.11689,0.30658,0.681223
8.3,133.866,58.4038,47.9172,27.5446,-2.18774,0.27181,0.68472
8.4,135.258,59.0791,48.4579,27.7215,-2.30325,0.227427,0.728427
