Atom id,Diffusion Coefficient (cm²/s)
1,3.80056
2,1.33567
3,2.34386
4,3.07661
5,4.0486
6,8.9776
7,1.54027
8,4.41927
9,2.2269
10,1.31377
11,1.48658
12,4.30137
13,2.57884
14,3.2691
15,5.11467
16,0.877802
17,0.717546
18,8.77186
19,7.23933
20,1.04552
21,1.36989
22,0.74227
23,3.55262
24,5.08187
25,3.23962
26,0.100323
27,0.807408
28,2.26269
29,3.99103
30,0.810414
31,1.63872
32,0.348048
33,1.21715
34,2.22821
35,0.117084
36,0.641639
37,2.95426
38,2.46153
39,2.14642
40,2.00237
41,2.62822
42,2.53784
43,0.464691
44,2.3516
45,1.78516
46,1.22048
47,3.3903
48,1.79282
49,0.524942
50,6.22124
51,3.54451
52,0.239861
53,4.6171
54,1.768
55,2.03782
56,4.70818
57,8.19185
58,2.92097
59,1.91086
60,2.18622
61,3.03691
62,4.66216
63,4.20361
64,3.79415
65,0.620585
66,5.8594
67,3.21595
68,5.85834
69,3.42833
70,2.08249
71,2.61265
72,3.25111
73,1.70541
74,3.20375
75,4.52389
76,5.57163
77,5.44262
78,8.57629
79,4.61271
80,1.36827
81,3.20107
82,1.55494
83,1.05704
84,2.84334
85,8.32185
86,2.35887
87,2.5691
88,4.19191
89,6.24585
90,2.49624
91,4.51186
92,2.43874
93,5.80513
94,2.52763
95,0.212078
96,1.90411
97,3.33428
98,4.0122
99,2.74328
100,1.91763
101,0.838906
102,3.64922
103,1.06314
104,4.46806
105,6.17445
106,2.63068
107,1.16408
108,6.13593
109,5.88745
110,2.02519
111,4.75176
112,2.57009
113,3.00105
114,3.24738
115,3.69235
116,2.97616
117,5.27907
118,1.11815
119,3.57033
120,0.0209592
121,1.21385
122,0.990107
123,8.88902
124,3.96112
125,3.15683
126,3.70942
127,1.89784
128,1.05697
129,1.1173
130,0.906752
131,2.08137
132,2.20396
133,6.49162
134,1.05976
135,3.59031
136,3.69572
137,4.05494
138,0.890663
139,2.7193
140,2.71894
141,1.68125
142,3.69389
143,0.904666
144,8.16417
145,1.84456
146,0.176422
147,3.51528
148,0.453732
149,2.67904
150,2.00185
151,1.77267
152,4.03866
153,1.08238
154,3.76102
155,1.32878
156,2.87343
157,1.30655
158,1.16109
159,1.57466
160,0.477083
161,8.55271
162,0.317148
163,1.57751
164,1.08193
165,0.124616
166,5.19878
167,1.7249
168,1.30142
169,1.53986
170,0.434325
171,0.543471
172,6.15261
173,2.24342
174,2.53201
175,1.22718
176,6.3572
177,0.7508
178,3.5371
179,2.50411
180,0.633543
181,3.56945
182,2.99821
183,2.75456
184,2.06008
185,5.97706
186,3.07426
187,2.9161
188,1.65685
189,5.74417
190,2.36915
191,3.57841
192,2.68864
193,1.6066
194,2.08104
195,2.20463
196,5.4188
197,4.19954
198,3.19435
199,1.51231
200,0.839389
201,6.58678
202,4.67294
203,3.75536
204,7.47952
205,12.2667
206,2.55482
207,1.88126
208,0.911122
209,1.91072
210,5.87031
211,3.4773
212,10.1815
213,1.66193
214,2.14471
215,4.82663
216,1.00788
217,1.78984
218,1.88408
219,3.16654
220,1.15127
221,0.662586
222,0.499138
223,4.64891
224,2.89513
225,2.96676
226,2.5594
227,1.6104
228,2.53638
229,5.50026
230,3.78977
231,0.591218
232,1.41105
233,1.25071
234,0.266555
235,0.421829
236,0.399337
237,2.84659
238,3.89331
239,9.60381
240,2.02111
241,0.983988
242,0.874426
243,11.3612
244,1.31427
245,7.07372
246,5.32524
247,1.12412
248,2.51063
249,2.92433
250,1.03877
251,1.64924
252,1.10997
253,6.16831
254,2.51993
255,0.458034
256,1.70815
257,2.43205
258,1.65807
259,0.911507
260,2.86886
261,4.58228
262,2.89568
263,0.736423
264,2.09664
265,0.608567
266,0.303879
267,5.44744
268,0.48759
269,0.221059
270,0.831708
271,2.21047
272,1.7923
273,1.35721
274,1.21111
275,0.701508
276,3.26095
277,10.1945
278,4.80604
279,2.41269
280,3.24531
281,5.39756
282,2.67581
283,2.91054
284,1.34625
285,5.20567
286,4.86458
287,1.17528
288,0.482507
289,2.67906
290,3.04565
291,4.47736
