Atom id,Diffusion Coefficient (cm²/s)
1,0.853534
2,0.345308
3,8.54178
4,5.60063
5,3.44829
6,2.92184
7,3.56714
8,2.21491
9,1.08064
10,1.52346
11,4.29817
12,3.27479
13,4.14597
14,0.400506
15,1.11058
16,4.33538
17,1.07222
18,4.33849
19,0.000678083
20,5.81456
21,0.336254
22,0.410288
23,2.71504
24,3.94684
25,4.76203
26,2.189
27,2.56131
28,0.402489
29,4.89051
30,0.454579
31,0.995438
32,3.71324
33,2.36803
34,3.55646
35,7.09494
36,4.86679
37,0.900201
38,2.80124
39,1.35557
40,1.63425
41,1.41593
42,2.54164
43,2.02188
44,0.699153
45,0.656947
46,1.69985
47,1.0075
48,1.28335
49,0.48023
50,1.88237
51,4.08456
52,1.05862
53,2.33616
54,6.40897
55,6.37889
56,6.72457
57,1.20255
58,1.16169
59,0.158981
60,0.687726
61,4.6972
62,11.0512
63,0.960195
64,3.09755
65,1.65806
66,1.16644
67,2.1494
68,0.0
69,1.5648
70,1.07422
71,1.02498
72,1.30573
73,1.04463
74,3.0958
75,2.71027
76,2.2469
77,5.4068
78,0.46527
79,1.73279
80,0.560347
81,2.1075
82,1.95613
83,1.54813
84,1.16808
85,0.621739
86,3.7414
87,5.06014
88,0.735862
89,1.30199
90,0.439591
91,3.00207
92,3.92947
93,0.678435
94,1.05334
95,3.41444
96,0.472816
97,2.30559
98,2.40365
99,4.89973
100,4.37605
101,5.93662
102,5.15908
103,8.62711
104,0.913949
105,1.2661
106,3.52764
107,14.8782
108,1.08661
109,3.10935
110,0.637274
111,0.302892
112,3.56197
113,0.651324
114,0.559278
115,4.93454
116,0.210987
117,2.31504
118,2.12837
119,1.71719
120,0.721614
121,0.90226
122,2.62583
123,2.35653
124,3.0558
125,4.01464
126,2.58147
127,4.33912
128,5.28116
129,2.88433
130,1.61535
131,2.60239
132,0.790344
133,4.26141
134,1.09288
135,0.882795
136,1.77669
137,0.436386
138,2.50353
139,1.07021
140,3.92339
141,1.12409
142,0.964911
143,1.6666
144,3.54437
145,5.76724
146,3.63256
147,17.0244
148,1.82275
149,3.12244
150,3.64643
151,0.186092
152,8.34777
153,6.86274
154,2.53352
155,2.30708
156,0.815413
157,0.208835
158,1.65744
159,2.39494
160,0.37052
161,0.45586
162,3.26006
163,2.87246
164,3.58138
165,3.06838
166,2.40394
167,0.777833
168,0.375342
169,6.43398
170,4.05335
171,2.23985
172,1.55508
173,1.65437
174,4.3174
175,9.34029
176,1.59344
177,12.0032
178,0.0
179,1.47953
180,0.533907
181,1.45819
182,1.47111
183,2.14242
184,0.686148
185,2.11734
186,1.87299
187,0.95628
188,1.38256
189,4.82956
190,2.89649
191,1.2955
192,2.91174
193,6.0932
194,1.98136
195,0.458032
196,0.666041
197,8.82471
198,0.931721
199,1.23799
200,1.47936
201,1.31202
202,1.21364
203,0.823923
204,1.60172
205,4.15286
206,3.13943
207,3.64023
208,3.42411
209,0.856058
210,0.502946
211,1.14648
212,2.35261
213,8.07778
214,2.76552
215,3.25487
216,4.65493
217,2.08911
218,1.51427
219,4.20344
220,5.66903
221,2.11624
222,1.23245
223,6.25162
224,0.431711
225,0.0622236
226,3.42666
227,4.35186
228,4.32566
229,0.878261
230,2.46202
231,1.87779
232,5.27151
233,0.588979
234,1.62187
235,1.24732
236,6.29449
237,2.51065
238,0.774378
239,0.987927
240,5.3389
241,2.15186
242,5.55981
243,2.19559
244,1.39867
245,3.02495
246,2.10854
247,2.93594
248,1.43183
249,3.6057
250,2.53247
251,5.19868
252,2.12539
253,1.46158
254,1.30185
255,6.93009
256,3.90708
257,0.923356
258,0.319235
259,3.17376
260,5.55612
261,5.91619
262,4.897
263,3.46492
264,1.44114
265,6.01636
266,2.70517
267,4.912
268,3.33255
269,0.44052
270,0.434792
271,0.922077
272,3.70188
273,6.73511
274,1.30799
275,0.864293
276,2.38471
277,0.933056
278,4.88359
279,3.03022
280,5.937
281,0.774367
282,3.77758
283,3.98255
284,6.78837
285,5.55592
286,2.59827
287,0.773031
288,5.68946
289,1.30625
290,3.62524
291,2.88611
