Atom id,Diffusion Coefficient (cm²/s)
1,0.70487
2,2.53542
3,0.352624
4,1.93278
5,2.2602
6,1.52075
7,1.67499
8,3.13812
9,2.56061
10,0.458507
11,0.854718
12,0.811545
13,0.36168
14,1.82186
15,2.9208
16,1.78487
17,0.783804
18,12.2498
19,2.73683
20,3.24202
21,7.16821
22,4.14326
23,2.67935
24,4.93566
25,2.52801
26,1.87372
27,2.78273
28,1.89142
29,4.46111
30,1.39297
31,1.51046
32,4.43917
33,7.75504
34,0.560155
35,13.2759
36,2.54099
37,2.79682
38,0.846359
39,3.23229
40,4.08961
41,1.11304
42,10.3844
43,0.4556
44,1.71776
45,1.36723
46,2.17332
47,1.11456
48,3.53066
49,1.50395
50,2.47271
51,4.73437
52,4.77088
53,2.09762
54,2.5857
55,1.78699
56,3.42821
57,5.21731
58,9.45218
59,6.23489
60,2.47546
61,1.66778
62,1.0926
63,4.57053
64,1.31705
65,1.8387
66,1.38028
67,4.1893
68,7.81674
69,3.88828
70,4.16537
71,3.06424
72,1.00611
73,1.28376
74,2.55751
75,0.567329
76,14.2426
77,2.65991
78,1.0963
79,3.32529
80,7.68798
81,3.87198
82,2.30881
83,1.32072
84,6.59411
85,6.6728
86,3.21014
87,3.95582
88,1.19781
89,3.94566
90,7.49093
91,3.37351
92,0.00509707
93,1.80792
94,1.83321
95,0.839546
96,2.17319
97,0.839783
98,1.41778
99,3.59503
100,0.556526
101,3.39084
102,1.65809
103,0.410982
104,1.68253
105,5.47793
106,1.64769
107,2.2237
108,2.04214
109,1.56902
110,1.89083
111,1.27165
112,2.5674
113,1.47618
114,8.67376
115,2.40164
116,1.81544
117,6.12434
118,0.880777
119,2.71893
120,0.00230754
121,1.52274
122,1.72489
123,1.22189
124,5.43617
125,1.32691
126,2.2135
127,1.60621
128,1.9715
129,1.36736
130,1.27712
131,5.11421
132,2.60961
133,7.97282
134,0.956119
135,3.2622
136,14.7678
137,1.10893
138,4.10083
139,0.686865
140,0.417457
141,4.50108
142,3.43163
143,1.09561
144,1.45654
145,5.16752
146,11.1298
147,0.985285
148,1.30708
149,4.2392
150,1.7711
151,2.70184
152,0.266
153,3.27902
154,2.13485
155,4.45448
156,0.276069
157,4.80101
158,0.194164
159,1.50065
160,2.69468
161,0.534013
162,3.45167
163,3.70801
164,3.43843
165,3.827
166,2.0951
167,2.51952
168,1.62553
169,3.52266
170,5.06021
171,2.37685
172,3.39476
173,0.339577
174,6.58088
175,0.531317
176,1.77481
177,4.02618
178,2.27027
179,1.25008
180,4.65351
181,4.31711
182,2.98297
183,3.36214
184,3.55265
185,0.601839
186,2.27816
187,3.79269
188,4.16103
189,0.700724
190,3.20173
191,6.17839
192,11.3187
193,0.940442
194,0.773115
195,2.18751
196,1.94523
197,1.81838
198,1.36423
199,2.41658
200,1.16676
201,1.02706
202,1.22517
203,3.71379
204,0.445214
205,0.465157
206,7.02287
207,6.51444
208,1.94512
209,3.37609
210,2.64516
211,1.03294
212,7.59874
213,7.12394
214,1.74151
215,6.11031
216,3.25461
217,3.21684
218,4.33095
219,4.62966
220,8.25653
221,4.65979
222,0.00929432
223,1.56884
224,3.18296
225,0.840048
226,1.88159
227,1.70774
228,7.57671
229,1.63616
230,0.963223
231,7.35022
232,2.64573
233,1.00687
234,0.551189
235,4.92181
236,1.58755
237,1.99303
238,1.64164
239,1.29404
240,2.81513
241,0.740703
242,2.9209
243,1.08276
244,1.12179
245,1.21893
246,0.74746
247,2.91846
248,4.82156
249,1.96269
250,6.66394
251,2.80966
252,1.54178
253,1.23595
254,3.92286
255,1.96102
256,1.31643
257,3.25068
258,2.1233
259,1.41579
260,2.7442
261,0.812428
262,0.330943
263,3.19951
264,3.51378
265,1.72726
266,1.19052
267,0.68154
268,2.10551
269,1.96993
270,0.997698
271,0.556998
272,1.66038
273,1.23854
274,0.711056
275,1.46065
276,2.37324
277,2.8487
278,2.2153
279,3.21628
280,2.40051
281,5.82136
282,4.25319
283,1.44487
284,5.15339
285,1.27304
286,3.98985
287,2.79795
288,7.16886
289,3.07616
290,2.27726
291,3.81401
