Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.05631,0.691228,0.70231,0.662769,-0.00161017,0.00498627,-0.00535237
0.2,4.06572,1.37525,1.39083,1.29964,-0.00223203,0.00710485,-0.00393597
0.3,6.07031,2.05806,2.08316,1.92909,-0.00872127,0.0138514,-0.0126857
0.4,8.06041,2.74917,2.76659,2.54465,-0.0151754,0.0266072,-0.0167028
0.5,10.0152,3.4285,3.44226,3.14441,-0.0109305,0.0313898,-0.0214019
0.6,11.944,4.10408,4.10272,3.73715,-0.00662041,0.028767,-0.025499
0.7,13.881,4.79349,4.76481,4.32274,-1.91137e-05,0.0351945,-0.0401904
0.8,15.7956,5.47598,5.4291,4.89051,0.00576855,0.0373604,-0.0562459
0.9,17.7047,6.16117,6.09861,5.4449,-0.00624395,0.0440743,-0.0698477
1.0,19.5942,6.84037,6.7639,5.98997,-0.0223054,0.0432384,-0.0834288
1.1,21.4752,7.49717,7.45196,6.52605,-0.0302034,0.0455927,-0.105912
1.2,23.3272,8.14572,8.12869,7.05284,-0.0389043,0.0509557,-0.130268
1.3,25.1531,8.79657,8.7965,7.56001,-0.0646785,0.0597359,-0.148178
1.4,26.9472,9.45007,9.45621,8.0409,-0.0978738,0.0689297,-0.17309
1.5,28.7652,10.1089,10.1421,8.5142,-0.137903,0.0811496,-0.21036
1.6,30.5438,10.7495,10.8121,8.98225,-0.179159,0.103919,-0.233914
1.7,32.2977,11.3794,11.4824,9.43594,-0.236046,0.122105,-0.264686
1.8,34.0666,12.0005,12.1661,9.90007,-0.29347,0.154603,-0.292371
1.9,35.8353,12.6351,12.8496,10.3506,-0.337599,0.184698,-0.317073
2.0,37.604,13.2608,13.5379,10.8054,-0.387357,0.226409,-0.340357
2.1,39.3748,13.8751,14.2391,11.2606,-0.438704,0.268498,-0.342535
2.2,41.1668,14.4971,14.945,11.7247,-0.483782,0.302673,-0.352494
2.3,42.9391,15.1206,15.6589,12.1595,-0.523967,0.341016,-0.351806
2.4,44.686,15.7435,16.3585,12.584,-0.564275,0.382234,-0.34752
2.5,46.4339,16.3723,17.0648,12.9967,-0.610055,0.414403,-0.33773
2.6,48.1304,16.9872,17.7669,13.3763,-0.647871,0.4537,-0.327882
2.7,49.8179,17.6007,18.4688,13.7484,-0.660439,0.494482,-0.311139
2.8,51.5154,18.2296,19.1787,14.1072,-0.680574,0.54383,-0.291113
2.9,53.2363,18.8507,19.9182,14.4674,-0.694838,0.602163,-0.261528
3.0,54.9412,19.4661,20.6483,14.8268,-0.699933,0.66953,-0.239203
3.1,56.6403,20.0885,21.3712,15.1805,-0.710552,0.729818,-0.200597
3.2,58.3135,20.7257,22.0705,15.5172,-0.716169,0.783387,-0.16049
3.3,59.9813,21.3609,22.774,15.8464,-0.722227,0.832549,-0.128695
3.4,61.6371,21.9863,23.4677,16.183,-0.734525,0.875993,-0.0929051
3.5,63.3534,22.6401,24.2016,16.5118,-0.746883,0.913386,-0.044829
3.6,65.0882,23.3215,24.9318,16.8348,-0.760897,0.96382,-0.00289673
3.7,66.7858,23.9854,25.6451,17.1553,-0.746077,1.0212,0.0349097
3.8,68.4455,24.662,26.3384,17.4451,-0.720646,1.07745,0.0711809
3.9,70.1235,25.3501,27.058,17.7153,-0.698869,1.13241,0.118194
4.0,71.7861,26.0546,27.7543,17.9771,-0.684452,1.19806,0.176194
4.1,73.4153,26.7527,28.4312,18.2314,-0.657391,1.26192,0.250842
4.2,75.0107,27.4303,29.0907,18.4896,-0.635402,1.33013,0.312993
4.3,76.5812,28.0942,29.7431,18.7439,-0.621158,1.40308,0.396939
4.4,78.1389,28.7512,30.3751,19.0126,-0.609067,1.47734,0.486436
4.5,79.727,29.4119,31.0257,19.2894,-0.588139,1.54852,0.564
4.6,81.329,30.0716,31.6928,19.5647,-0.556583,1.62506,0.644426
4.7,82.9215,30.7474,32.3387,19.8354,-0.536341,1.69331,0.728272
4.8,84.5717,31.4645,32.9977,20.1096,-0.511132,1.76165,0.786981
4.9,86.257,32.1944,33.6784,20.3843,-0.489697,1.82871,0.84871
5.0,87.9672,32.9227,34.3863,20.6581,-0.463123,1.89769,0.922393
5.1,89.6666,33.6361,35.1163,20.9142,-0.4475,1.94454,0.993824
5.2,91.3641,34.3599,35.847,21.1571,-0.436586,1.97965,1.03927
5.3,93.0556,35.0937,36.5884,21.3735,-0.415027,2.01847,1.05439
5.4,94.6985,35.825,37.3092,21.5644,-0.402299,2.05051,1.07493
5.5,96.3698,36.5639,38.0545,21.7514,-0.402169,2.07749,1.09243
5.6,97.9815,37.2672,38.8134,21.9009,-0.420248,2.101,1.12675
5.7,99.5613,37.9493,39.5533,22.0587,-0.450792,2.11946,1.14007
5.8,101.134,38.6308,40.2981,22.2052,-0.492224,2.14243,1.14738
5.9,102.69,39.3201,41.0126,22.3569,-0.549489,2.18309,1.17632
6.0,104.15,39.9334,41.7315,22.4854,-0.605157,2.20135,1.20567
6.1,105.576,40.5053,42.4843,22.586,-0.654009,2.23717,1.27595
6.2,107.072,41.0898,43.2847,22.6972,-0.714061,2.26022,1.32302
6.3,108.573,41.6766,44.0978,22.799,-0.825678,2.2969,1.38137
6.4,110.148,42.2684,44.9553,22.924,-0.952372,2.3372,1.46372
6.5,111.83,42.8859,45.8636,23.0803,-1.05786,2.36566,1.53813
6.6,113.505,43.4702,46.7872,23.248,-1.17754,2.39498,1.58426
6.7,115.17,44.029,47.7152,23.4258,-1.22618,2.41735,1.63664
6.8,116.848,44.6103,48.6248,23.6134,-1.29444,2.44174,1.7052
6.9,118.544,45.2303,49.5247,23.7885,-1.36641,2.4696,1.76949
7.0,120.243,45.8629,50.4323,23.9475,-1.43624,2.47012,1.82515
7.1,121.992,46.5131,51.3666,24.1126,-1.48161,2.4619,1.86636
7.2,123.74,47.1802,52.2721,24.2873,-1.52252,2.44695,1.89653
7.3,125.529,47.8783,53.1716,24.4787,-1.57897,2.41859,1.93223
7.4,127.313,48.5457,54.0802,24.6868,-1.59795,2.40883,1.98918
7.5,129.134,49.2438,54.9762,24.9138,-1.5884,2.42006,2.04762
7.6,131.052,49.9361,55.9704,25.1452,-1.57898,2.39647,2.05953
7.7,132.89,50.581,56.9435,25.366,-1.60136,2.34865,2.06306
