Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.07144,0.710321,0.694298,0.666826,4.86775e-05,0.000893584,-0.00032039
0.2,4.0665,1.39983,1.37345,1.29322,-0.00560111,-0.003225,-0.00472766
0.3,6.06416,2.08777,2.06446,1.91194,-0.0115557,0.0077864,-0.00263665
0.4,8.05397,2.77388,2.76236,2.51773,-0.0144494,0.00892447,0.00165566
0.5,10.0134,3.45972,3.45293,3.10079,-0.0190806,0.0124372,0.00129957
0.6,11.9505,4.14855,4.13487,3.66708,-0.0221744,0.00162269,0.00045329
0.7,13.8768,4.82321,4.82875,4.22485,-0.0257623,-0.00850326,0.0110972
0.8,15.7834,5.50612,5.51918,4.75815,-0.0366545,-0.00962703,0.0236397
0.9,17.7064,6.18854,6.22138,5.29652,-0.0453671,-0.0129745,0.0397
1.0,19.6156,6.87206,6.92289,5.82068,-0.0674608,-0.0259375,0.0598518
1.1,21.5065,7.56041,7.60733,6.33882,-0.0869525,-0.0345353,0.071826
1.2,23.3903,8.24978,8.29329,6.84724,-0.0958758,-0.0446701,0.0838341
1.3,25.2787,8.94935,8.97787,7.35149,-0.0977253,-0.042919,0.105809
1.4,27.1796,9.65406,9.68215,7.84338,-0.101834,-0.0433964,0.127476
1.5,29.1017,10.3651,10.3973,8.33929,-0.102306,-0.0360354,0.150453
1.6,31.0024,11.0665,11.116,8.81987,-0.0937452,-0.040465,0.180174
1.7,32.9185,11.7744,11.8531,9.2909,-0.0898533,-0.0408424,0.209502
1.8,34.8311,12.4861,12.6092,9.73582,-0.0755969,-0.0441366,0.246704
1.9,36.7223,13.2046,13.3628,10.1548,-0.0662361,-0.0476751,0.271517
2.0,38.5993,13.9086,14.1077,10.583,-0.0476864,-0.0388078,0.300903
2.1,40.4791,14.6188,14.8328,11.0275,-0.0368807,-0.0206994,0.339174
2.2,42.339,15.329,15.5465,11.4636,-0.00764463,-0.0116622,0.381935
2.3,44.1839,16.0479,16.2519,11.884,0.0336663,-0.0133887,0.422104
2.4,46.0398,16.7725,16.956,12.3112,0.0663942,-0.0153374,0.455081
2.5,47.8958,17.4988,17.6665,12.7304,0.0955982,-0.0223193,0.498848
2.6,49.7481,18.231,18.3827,13.1345,0.105415,-0.0381115,0.561943
2.7,51.5764,18.9521,19.1134,13.5109,0.105241,-0.0561051,0.621571
2.8,53.385,19.6768,19.8407,13.8675,0.104587,-0.0763576,0.680646
2.9,55.1814,20.4,20.5563,14.2251,0.0933266,-0.093656,0.741059
3.0,56.997,21.1429,21.2757,14.5784,0.0862344,-0.119066,0.803251
3.1,58.7998,21.8559,21.9998,14.9441,0.0777613,-0.147559,0.861502
3.2,60.6248,22.5896,22.729,15.3061,0.088566,-0.178392,0.920199
