Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.06441,0.706365,0.693439,0.664602,0.00360899,-9.72092e-05,-0.00473596
0.2,4.08048,1.41143,1.37153,1.29752,0.000852108,0.00373327,-0.0198262
0.3,6.07139,2.11117,2.04226,1.91796,0.000798527,0.00146064,-0.0393771
0.4,8.04616,2.81079,2.71063,2.52475,0.00274519,-0.00136092,-0.0665594
0.5,9.97996,3.51686,3.34232,3.12078,0.0085567,-0.00678134,-0.0978637
0.6,11.8906,4.22496,3.9653,3.7003,0.0106469,-0.0107173,-0.131914
0.7,13.7976,4.94641,4.58241,4.26875,0.0156568,-0.0184849,-0.161947
0.8,15.7243,5.68406,5.21194,4.82826,0.0209753,-0.0274114,-0.183878
0.9,17.6363,6.41645,5.85013,5.36975,0.0319386,-0.034343,-0.207763
1.0,19.5194,7.15075,6.46877,5.89993,0.0479585,-0.0442195,-0.238762
1.1,21.3842,7.88042,7.08752,6.41622,0.0659119,-0.0510056,-0.268485
1.2,23.272,8.62257,7.71297,6.9365,0.080617,-0.0554903,-0.292273
1.3,25.1439,9.3697,8.32464,7.44955,0.0914093,-0.0648223,-0.319631
1.4,27.0181,10.1121,8.94909,7.95696,0.0958465,-0.0700928,-0.356616
1.5,28.8896,10.8611,9.58877,8.43972,0.093457,-0.0756231,-0.387324
1.6,30.75,11.5954,10.2318,8.92282,0.0906549,-0.0825028,-0.402728
1.7,32.6155,12.3358,10.8765,9.40319,0.0999396,-0.104486,-0.414017
1.8,34.4433,13.073,11.4931,9.87724,0.104928,-0.114626,-0.424221
1.9,36.2653,13.8288,12.1074,10.3291,0.106004,-0.124087,-0.415707
2.0,38.0803,14.5921,12.7175,10.7706,0.107897,-0.128202,-0.40715
2.1,39.8906,15.3726,13.3251,11.193,0.10972,-0.127476,-0.393628
2.2,41.7126,16.1463,13.94,11.6263,0.0968212,-0.120336,-0.381806
2.3,43.5144,16.9187,14.5526,12.0431,0.076659,-0.117655,-0.367079
2.4,45.3062,17.6916,15.1621,12.4525,0.0656129,-0.140486,-0.358326
2.5,47.0701,18.4451,15.7601,12.8649,0.0475175,-0.175344,-0.358329
2.6,48.8373,19.2061,16.3574,13.2738,0.0367412,-0.210277,-0.358348
2.7,50.6211,19.9718,16.9658,13.6835,0.0250469,-0.252823,-0.354481
2.8,52.4116,20.7333,17.5716,14.1067,-0.00594805,-0.283554,-0.36117
