Time (ns),trace,xx,yy,zz,yx,zx,zy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.03253,0.684512,0.684266,0.663748,0.00669436,-8.19691e-06,0.000665958
0.2,4.01426,1.36633,1.3537,1.29423,0.0163085,-0.00624254,0.00679392
0.3,5.93671,2.03474,2.00557,1.8964,0.0300799,-0.00521034,0.00481733
0.4,7.83788,2.69738,2.65296,2.48754,0.0401445,0.000137666,-0.00486319
0.5,9.70119,3.35457,3.28281,3.0638,0.0638774,0.0149695,-0.0186827
0.6,11.569,4.02109,3.91844,3.62946,0.0894566,0.0278047,-0.0257597
0.7,13.4157,4.67698,4.55423,4.18446,0.109547,0.0429698,-0.0251667
0.8,15.2244,5.32944,5.17376,4.7212,0.124715,0.0633717,-0.0275307
0.9,17.0213,5.97975,5.80644,5.2351,0.151558,0.087335,-0.0293913
1.0,18.8073,6.62271,6.44782,5.73677,0.186553,0.110435,-0.028631
1.1,20.5574,7.25212,7.0947,6.21057,0.225875,0.127191,-0.031999
1.2,22.2823,7.87438,7.74935,6.6586,0.26059,0.133446,-0.0363567
1.3,23.9986,8.49922,8.40941,7.08998,0.293356,0.138051,-0.0455389
1.4,25.7124,9.12881,9.06769,7.51588,0.317388,0.139077,-0.0650578
1.5,27.4327,9.76794,9.71459,7.95016,0.338925,0.137566,-0.0778949
1.6,29.1566,10.4109,10.3611,8.38463,0.355905,0.138348,-0.0940068
1.7,30.8493,11.0425,11.0062,8.80068,0.362089,0.139208,-0.10819
1.8,32.5415,11.6662,11.6647,9.21059,0.372288,0.141504,-0.112738
1.9,34.2413,12.2747,12.3234,9.64313,0.384737,0.135228,-0.120346
2.0,35.9474,12.8936,12.9833,10.0705,0.404444,0.140097,-0.130858
2.1,37.6445,13.5251,13.6326,10.4868,0.414732,0.144474,-0.132852
2.2,39.3494,14.1475,14.2905,10.9114,0.425113,0.153085,-0.146495
2.3,41.0418,14.7731,14.9393,11.3294,0.439301,0.150151,-0.179614
2.4,42.7181,15.4075,15.5736,11.737,0.450786,0.143725,-0.211019
2.5,44.3714,16.0404,16.1852,12.1457,0.466776,0.134654,-0.248561
2.6,46.0058,16.6678,16.7828,12.5552,0.488787,0.110288,-0.299374
2.7,47.6402,17.2933,17.3671,12.9798,0.502959,0.0778393,-0.356822
2.8,49.2935,17.923,17.9685,13.4019,0.498478,0.0427376,-0.417703
2.9,50.9486,18.5702,18.555,13.8233,0.506654,0.00727868,-0.483803
3.0,52.5912,19.226,19.1362,14.2289,0.51758,-0.0238162,-0.540449
3.1,54.1938,19.8556,19.7313,14.6069,0.531809,-0.0543657,-0.598908
3.2,55.8014,20.4997,20.3135,14.9882,0.557102,-0.0823109,-0.661744
3.3,57.4177,21.1499,20.8931,15.3747,0.586336,-0.11901,-0.727946
3.4,59.0254,21.816,21.4514,15.758,0.607614,-0.150613,-0.797636
3.5,60.616,22.4934,21.9872,16.1354,0.635025,-0.171094,-0.866924
3.6,62.2156,23.1909,22.5332,16.4915,0.660342,-0.182856,-0.938115
3.7,63.8006,23.8973,23.0821,16.8211,0.676061,-0.192704,-0.984864
3.8,65.3908,24.6051,23.6359,17.1498,0.691492,-0.1981,-1.03761
3.9,66.9799,25.3008,24.2055,17.4736,0.709596,-0.195045,-1.07976
4.0,68.605,26.0179,24.7817,17.8054,0.73498,-0.190837,-1.12637
4.1,70.2763,26.7428,25.3722,18.1613,0.772821,-0.191469,-1.18135
4.2,71.9497,27.4586,25.9529,18.5383,0.807377,-0.198342,-1.22924
4.3,73.6365,28.1907,26.534,18.9118,0.839868,-0.21083,-1.27519
4.4,75.2833,28.9282,27.1004,19.2547,0.870118,-0.204264,-1.31743
4.5,76.9467,29.6659,27.6814,19.5994,0.89749,-0.198415,-1.34734
4.6,78.5935,30.4203,28.2514,19.9219,0.907837,-0.201679,-1.34445
4.7,80.2522,31.1751,28.8317,20.2453,0.923339,-0.195719,-1.35387
4.8,81.9126,31.9416,29.4142,20.5568,0.955759,-0.188154,-1.34525
4.9,83.5934,32.7184,30.0137,20.8613,0.99378,-0.191686,-1.33056
5.0,85.3007,33.5022,30.6373,21.1612,1.03415,-0.19993,-1.3216
5.1,86.9567,34.2723,31.2198,21.4646,1.0623,-0.208921,-1.29599
5.2,88.5979,35.0288,31.8458,21.7233,1.10435,-0.209693,-1.26793
5.3,90.2016,35.7697,32.445,21.9869,1.15638,-0.222475,-1.22845
5.4,91.7875,36.4773,33.0613,22.249,1.19411,-0.225284,-1.18654
5.5,93.3844,37.1614,33.7121,22.5109,1.23664,-0.261121,-1.14351
5.6,94.9185,37.8158,34.3361,22.7666,1.28065,-0.28322,-1.09936
5.7,96.4613,38.4781,34.9366,23.0466,1.33088,-0.314845,-1.08144
5.8,98.0176,39.1447,35.5493,23.3236,1.37976,-0.320024,-1.06649
5.9,99.5983,39.8479,36.1546,23.5957,1.43851,-0.320664,-1.04545
6.0,101.231,40.5634,36.7891,23.8782,1.48067,-0.29688,-1.01387
6.1,102.831,41.2763,37.3974,24.1577,1.49574,-0.27997,-0.99033
6.2,104.338,41.9647,37.9614,24.4123,1.49646,-0.28204,-0.980317
6.3,105.895,42.6756,38.5184,24.7007,1.47332,-0.306125,-0.949059
6.4,107.455,43.4202,39.0938,24.9405,1.42671,-0.337284,-0.9137
6.5,108.977,44.1586,39.6451,25.1729,1.35672,-0.381257,-0.886092
6.6,110.53,44.8763,40.2405,25.4131,1.26892,-0.39013,-0.855677
6.7,112.039,45.5675,40.8161,25.6551,1.19595,-0.366634,-0.839012
