Atom id,Diffusion Coefficient (cm²/s)
1,1.56813
2,5.1018
3,3.38446
4,3.98598
5,1.48804
6,2.30413
7,4.80176
8,2.65275
9,3.91494
10,8.92696
11,5.27755
12,4.09131
13,2.46238
14,2.34832
15,4.80734
16,0.213655
17,0.436088
18,2.20406
19,6.65116
20,0.323389
21,4.23759
22,8.7909
23,1.29172
24,0.513632
25,1.24681
26,0.235454
27,1.22486
28,0.744895
29,3.78254
30,2.71055
31,1.27846
32,2.59207
33,2.61031
34,0.886562
35,1.39772
36,1.09617
37,2.15987
38,2.4543
39,4.8475
40,2.20719
41,1.45508
42,1.18258
43,3.88037
44,0.387592
45,1.79051
46,3.05065
47,1.66916
48,1.19948
49,8.96011
50,3.07798
51,1.51813
52,1.09376
53,1.46583
54,1.91794
55,2.87465
56,0.438016
57,1.95526
58,1.79219
59,0.00200183
60,2.74218
61,0.500922
62,4.28627
63,2.06418
64,2.91922
65,1.0114
66,3.14575
67,0.915643
68,1.2547
69,2.35585
70,1.22255
71,3.57239
72,2.09564
73,1.42747
74,0.410335
75,0.562391
76,2.08051
77,1.05373
78,3.21257
79,1.70658
80,4.44964
81,0.614356
82,3.18451
83,2.38443
84,7.03178
85,3.59519
86,4.2138
87,0.829482
88,1.72209
89,6.1762
90,2.0045
91,0.225457
92,3.32949
93,6.69605
94,2.34633
95,2.10247
96,5.21803
97,2.94691
98,3.26364
99,2.15414
100,0.90952
101,4.58798
102,3.19783
103,1.09918
104,3.72259
105,0.868064
106,0.324708
107,1.58427
108,2.52626
109,3.10787
110,1.76556
111,3.97178
112,2.45628
113,5.25376
114,2.94619
115,2.78242
116,7.06851
117,0.989824
118,4.40514
119,1.9788
120,3.37217
121,3.05193
122,0.871947
123,3.88152
124,2.3941
125,1.07942
126,6.29944
127,0.686728
128,12.2922
129,6.08532
130,4.9736
131,2.32504
132,0.496509
133,0.641528
134,0.524719
135,5.51647
136,1.18553
137,2.81931
138,2.78202
139,3.21924
140,0.512235
141,1.02233
142,1.24133
143,0.918207
144,3.20282
145,6.63332
146,1.41885
147,2.87826
148,5.67652
149,0.838878
150,8.15915
151,1.55672
152,0.579281
153,0.771441
154,4.73252
155,5.81619
156,0.861441
157,5.00058
158,0.207221
159,7.98875
160,2.25438
161,0.91991
162,1.9468
163,9.01078
164,4.49161
165,0.745199
166,6.01208
167,5.5321
168,2.65489
169,0.594043
170,0.911958
171,5.99408
172,3.56735
173,8.6727
174,2.87467
175,2.98901
176,2.27478
177,1.8479
178,3.56839
179,4.56717
180,4.75852
181,2.41198
182,3.30171
183,4.49358
184,1.72114
185,1.30515
186,7.31638
187,5.29231
188,0.673598
189,5.27024
190,2.04717
191,2.15386
192,1.6339
193,1.4354
194,7.63353
195,0.381841
196,1.81048
197,0.891196
198,1.83007
199,3.18365
200,4.02029
201,0.684076
202,4.67116
203,0.505773
204,1.65967
205,0.665146
206,0.59851
207,0.891706
208,4.35153
209,2.99194
210,1.06037
211,2.08613
212,1.90171
213,1.46759
214,5.49175
215,2.87951
216,1.16199
217,4.87205
218,1.41755
219,2.31468
220,2.79485
221,0.66584
222,0.77847
223,2.66098
224,1.46938
225,1.43141
226,0.35385
227,7.4731
228,6.19692
229,2.56089
230,3.27049
231,3.63442
232,2.4984
233,1.80846
234,11.5569
235,2.90474
236,2.31964
237,2.36878
238,0.498829
239,2.37701
240,1.37179
241,1.71704
242,4.48374
243,2.41782
244,0.702109
245,2.51543
246,1.77327
247,11.2784
248,2.16961
249,1.23437
250,2.16448
251,2.12606
252,2.30572
253,0.166708
254,0.991045
255,2.32711
256,0.18858
257,2.59542
258,2.93855
259,1.53127
260,3.53297
261,1.80731
262,3.24458
263,6.25235
264,1.37943
265,3.97996
266,0.950036
267,4.49103
268,2.39941
269,0.642001
270,2.05018
271,1.76143
272,3.07117
273,5.11079
274,1.40944
275,6.15286
276,4.20505
277,6.83323
278,1.45903
279,0.102297
280,0.713232
281,6.10563
282,3.80416
283,3.91611
284,1.09208
285,2.72596
286,1.50359
287,3.9361
288,6.91695
289,2.48926
290,3.01853
291,1.01444
